test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000580	XLOC_000580	CEPT1	chr1:111659953-111727724	Normal	Disease	OK	15.429	20.0088	0.374991	4.36587	5e-05	7.96728e-05	yes
XLOC_000586	XLOC_000586	C1orf162	chr1:112016603-112021134	Normal	Disease	OK	8.58735	17.3789	1.01705	5.95825	5e-05	7.96728e-05	yes
XLOC_000591	XLOC_000591	WNT2B	chr1:113010039-113063910	Normal	Disease	OK	2.17515	2.95606	0.442557	1.95455	0.0062	0.00831705	yes
XLOC_000592	XLOC_000592	CAPZA1	chr1:113162074-113214241	Normal	Disease	OK	33.0229	39.5787	0.261256	5.07706	5e-05	7.96728e-05	yes
XLOC_000614	XLOC_000614	MAN1A2	chr1:117910084-118068320	Normal	Disease	OK	12.6252	20.3517	0.688846	12.5538	5e-05	7.96728e-05	yes
XLOC_000637	XLOC_000637	ITGA10	chr1:145524989-145543868	Normal	Disease	OK	0.408946	1.23536	1.59494	5.66018	5e-05	7.96728e-05	yes
XLOC_000641	XLOC_000641	PDZK1	chr1:145727665-145764206	Normal	Disease	OK	0.105833	0.746737	2.81881	2.30755	0.0011	0.00158661	yes
XLOC_000644	XLOC_000644	CHD1L	chr1:146714290-146767447	Normal	Disease	OK	11.1545	23.8099	1.09394	13.261	5e-05	7.96728e-05	yes
XLOC_000648	XLOC_000648	NBPF15,NBPF16	chr1:148558187-148596267	Normal	Disease	OK	1.10703	3.00786	1.44205	7.24038	5e-05	7.96728e-05	yes
XLOC_000653	XLOC_000653	LOC388692	chr1:149279475-149291742	Normal	Disease	OK	2.22763	7.12798	1.67798	21.6444	5e-05	7.96728e-05	yes
XLOC_000661	XLOC_000661	HIST2H2AC	chr1:149858524-149858961	Normal	Disease	OK	4.46878	9.30798	1.05859	2.62496	0.00135	0.00193094	yes
XLOC_000663	XLOC_000663	VPS45	chr1:150039341-150117505	Normal	Disease	OK	12.6991	17.4973	0.462414	5.78969	5e-05	7.96728e-05	yes
XLOC_000664	XLOC_000664	PLEKHO1	chr1:150122169-150131825	Normal	Disease	OK	41.3111	47.9962	0.216392	3.48478	5e-05	7.96728e-05	yes
XLOC_000666	XLOC_000666	C1orf54	chr1:150245182-150253335	Normal	Disease	OK	14.1154	21.4159	0.601409	2.92407	5e-05	7.96728e-05	yes
XLOC_000667	XLOC_000667	C1orf51	chr1:150255228-150259501	Normal	Disease	OK	1.71551	2.70348	0.65618	2.39005	0.00135	0.00193094	yes
XLOC_000668	XLOC_000668	MRPS21	chr1:150266268-150280819	Normal	Disease	OK	119.287	230.757	0.951931	13.8464	5e-05	7.96728e-05	yes
XLOC_000669	XLOC_000669	PRPF3	chr1:150293927-150325704	Normal	Disease	OK	17.176	24.9354	0.5378	7.35833	5e-05	7.96728e-05	yes
XLOC_000679	XLOC_000679	C1orf56	chr1:151020258-151032125	Normal	Disease	OK	9.02015	11.3072	0.326013	2.56865	0.00015	0.000231891	yes
XLOC_000684	XLOC_000684	PSMD4	chr1:151227196-151239954	Normal	Disease	OK	46.6779	56.827	0.283836	4.38266	5e-05	7.96728e-05	yes
XLOC_000686	XLOC_000686	PSMB4	chr1:151372040-151374412	Normal	Disease	OK	219.335	251.144	0.195383	5.2189	5e-05	7.96728e-05	yes
XLOC_000723	XLOC_000723	CHTOP	chr1:153591275-153618782	Normal	Disease	OK	28.6806	33.4983	0.224012	3.39254	5e-05	7.96728e-05	yes
XLOC_000726	XLOC_000726	INTS3	chr1:153700566-153746555	Normal	Disease	OK	18.7335	27.8084	0.569897	11.2851	5e-05	7.96728e-05	yes
XLOC_000727	XLOC_000727	SLC27A3	chr1:153747767-153752633	Normal	Disease	OK	7.52043	9.81374	0.383989	3.37405	5e-05	7.96728e-05	yes
XLOC_000731	XLOC_000731	HAX1	chr1:154245038-154248355	Normal	Disease	OK	88.378	106.286	0.266199	4.88267	5e-05	7.96728e-05	yes
XLOC_000735	XLOC_000735	TDRD10	chr1:154474694-154520623	Normal	Disease	OK	0.309135	1.77725	2.52333	5.33925	5e-05	7.96728e-05	yes
XLOC_000739	XLOC_000739	FLAD1	chr1:154955769-154965587	Normal	Disease	OK	16.7452	20.4133	0.285765	3.09549	5e-05	7.96728e-05	yes
XLOC_000747	XLOC_000747	SLC50A1	chr1:155108287-155111334	Normal	Disease	OK	48.5562	93.8506	0.950711	15.725	5e-05	7.96728e-05	yes
XLOC_000748	XLOC_000748	TRIM46	chr1:155146262-155157447	Normal	Disease	OK	0.275559	0.69509	1.33484	2.23879	0.0003	0.000453706	yes
XLOC_000751	XLOC_000751	HCN3	chr1:155247373-155271225	Normal	Disease	OK	1.28246	2.39538	0.901342	4.36513	5e-05	7.96728e-05	yes
XLOC_000753	XLOC_000753	RUSC1	chr1:155278538-155300909	Normal	Disease	OK	22.3787	28.4423	0.345911	4.73253	5e-05	7.96728e-05	yes
XLOC_000755	XLOC_000755	LOC645676	chr1:155305051-155533735	Normal	Disease	OK	0.805837	1.35185	0.746375	1.98094	0.00675	0.0090215	yes
XLOC_000756	XLOC_000756	MSTO1	chr1:155579960-155584758	Normal	Disease	OK	2.89012	5.8488	1.01701	5.87034	5e-05	7.96728e-05	yes
XLOC_000758	XLOC_000758	MSTO2P	chr1:155715608-155826972	Normal	Disease	OK	0.380362	1.27085	1.74035	3.51884	0.0001	0.000156483	yes
XLOC_000761	XLOC_000761	LAMTOR2	chr1:156024516-156028301	Normal	Disease	OK	74.8607	112.753	0.590888	7.62241	5e-05	7.96728e-05	yes
XLOC_000766	XLOC_000766	BGLAP,PMF1,PMF1-BGLAP	chr1:156182778-156213123	Normal	Disease	OK	58.6865	113.266	0.948611	14.3233	5e-05	7.96728e-05	yes
XLOC_000768	XLOC_000768	C1orf182	chr1:156278751-156316785	Normal	Disease	OK	0.319986	1.33336	2.05898	2.00754	0.01235	0.0160761	yes
XLOC_000771	XLOC_000771	APOA1BP	chr1:156561557-156564091	Normal	Disease	OK	106.437	149.977	0.494748	10.8347	5e-05	7.96728e-05	yes
XLOC_000772	XLOC_000772	HAPLN2	chr1:156589085-156595517	Normal	Disease	OK	0.970538	1.51656	0.643946	1.76743	0.0154	0.0198463	yes
XLOC_000775	XLOC_000775	PRCC	chr1:156737273-156770609	Normal	Disease	OK	41.145	49.2065	0.25813	4.86178	5e-05	7.96728e-05	yes
XLOC_000791	XLOC_000791	IFI16	chr1:158979681-159024945	Normal	Disease	OK	22.7955	26.3792	0.210649	3.25639	5e-05	7.96728e-05	yes
XLOC_000804	XLOC_000804	CASQ1	chr1:160160284-160171676	Normal	Disease	OK	0.919336	1.73792	0.918701	2.71968	0.00045	0.000672419	yes
XLOC_000806	XLOC_000806	SUMO1P3	chr1:160258376-160328742	Normal	Disease	OK	12.3648	23.4275	0.921964	7.45928	5e-05	7.96728e-05	yes
XLOC_000811	XLOC_000811	LY9	chr1:160765927-160798045	Normal	Disease	OK	3.8503	5.6333	0.549011	2.84334	0.00015	0.000231891	yes
XLOC_000816	XLOC_000816	PPOX	chr1:161136180-161141010	Normal	Disease	OK	5.27289	8.55562	0.698279	4.44952	5e-05	7.96728e-05	yes
XLOC_000818	XLOC_000818	FCER1G	chr1:161185086-161189038	Normal	Disease	OK	72.6149	94.0193	0.372691	4.32746	5e-05	7.96728e-05	yes
XLOC_000823	XLOC_000823	HSPA6	chr1:161494035-161496687	Normal	Disease	OK	1.63382	3.16726	0.954982	4.41022	5e-05	7.96728e-05	yes
XLOC_000824	XLOC_000824	FCGR2C	chr1:161551128-161570032	Normal	Disease	OK	0.683235	2.26968	1.73203	4.09419	5e-05	7.96728e-05	yes
XLOC_000825	XLOC_000825	HSPA7	chr1:161575848-161578341	Normal	Disease	OK	0.863342	5.04591	2.54711	9.32409	5e-05	7.96728e-05	yes
XLOC_000839	XLOC_000839	RGS4	chr1:163038395-163046592	Normal	Disease	OK	1.42044	2.64371	0.896228	4.17581	5e-05	7.96728e-05	yes
XLOC_000848	XLOC_000848	MAEL	chr1:166958518-166991447	Normal	Disease	OK	0.38068	1.16689	1.61601	2.99033	0.00015	0.000231891	yes
XLOC_000850	XLOC_000850	POU2F1	chr1:167190065-167396582	Normal	Disease	OK	5.21875	5.59325	0.0999822	1.70269	0.01365	0.0176943	yes
XLOC_000856	XLOC_000856	TBX19	chr1:168250277-168283664	Normal	Disease	OK	1.40833	2.56407	0.864446	3.79005	5e-05	7.96728e-05	yes
XLOC_000869	XLOC_000869	FMO2	chr1:171154387-171181822	Normal	Disease	OK	3.01954	4.02861	0.415954	3.47089	5e-05	7.96728e-05	yes
XLOC_000872	XLOC_000872	PRRC2C	chr1:171454665-171562650	Normal	Disease	OK	47.9746	73.9148	0.623591	30.3135	5e-05	7.96728e-05	yes
XLOC_000881	XLOC_000881	KLHL20	chr1:173684079-173755840	Normal	Disease	OK	9.21371	16.0816	0.803555	10.0254	5e-05	7.96728e-05	yes
XLOC_000885	XLOC_000885	RABGAP1L	chr1:174128551-174964445	Normal	Disease	OK	8.00575	14.4994	0.856888	6.84121	5e-05	7.96728e-05	yes
XLOC_000891	XLOC_000891	RASAL2	chr1:178060642-178448648	Normal	Disease	OK	2.43368	3.24979	0.417208	4.36683	5e-05	7.96728e-05	yes
XLOC_000903	XLOC_000903	CEP350	chr1:179923907-180084015	Normal	Disease	OK	3.53718	3.87545	0.131767	1.85748	0.009	0.0118715	yes
XLOC_000915	XLOC_000915	NPL	chr1:182758583-182799519	Normal	Disease	OK	1.33592	2.49804	0.902967	3.64564	5e-05	7.96728e-05	yes
XLOC_000924	XLOC_000924	SWT1	chr1:185087217-185260913	Normal	Disease	OK	2.0465	2.51759	0.298886	1.7097	0.01425	0.0184375	yes
XLOC_000927	XLOC_000927	C1orf27	chr1:185703682-186446655	Normal	Disease	OK	8.04412	13.6557	0.763495	9.14464	5e-05	7.96728e-05	yes
XLOC_000933	XLOC_000933	RGS1	chr1:192544856-192549159	Normal	Disease	OK	20.7348	62.2904	1.58696	19.7078	5e-05	7.96728e-05	yes
XLOC_000935	XLOC_000935	RGS2	chr1:192778168-192781407	Normal	Disease	OK	46.9277	97.7258	1.0583	18.3319	5e-05	7.96728e-05	yes
XLOC_000936	XLOC_000936	TROVE2	chr1:192981495-193060906	Normal	Disease	OK	7.55448	26.0381	1.78522	19.2825	5e-05	7.96728e-05	yes
XLOC_000939	XLOC_000939	CFH	chr1:196621007-196716634	Normal	Disease	OK	11.9636	14.9798	0.324373	3.73235	5e-05	7.96728e-05	yes
XLOC_000941	XLOC_000941	CFHR1	chr1:196788860-196801319	Normal	Disease	OK	0.976714	2.90809	1.57406	4.03156	5e-05	7.96728e-05	yes
XLOC_000946	XLOC_000946	C1orf53	chr1:197871681-197876497	Normal	Disease	OK	2.90306	5.14576	0.825807	2.27295	0.003	0.00415303	yes
XLOC_000952	XLOC_000952	CAMSAP2	chr1:200708685-200829831	Normal	Disease	OK	5.20966	6.43402	0.304533	3.94752	5e-05	7.96728e-05	yes
XLOC_000957	XLOC_000957	RPS10P7	chr1:201489031-201489720	Normal	Disease	OK	2.86861	18.5426	2.69242	8.63354	5e-05	7.96728e-05	yes
XLOC_000958	XLOC_000958	NAV1	chr1:201617449-201796102	Normal	Disease	OK	5.54467	6.87677	0.310628	5.05507	5e-05	7.96728e-05	yes
XLOC_000960	XLOC_000960	IPO9	chr1:201798287-201853422	Normal	Disease	OK	9.18621	10.5763	0.2033	4.33464	5e-05	7.96728e-05	yes
XLOC_000962	XLOC_000962	TIMM17A	chr1:201924618-201939789	Normal	Disease	OK	14.8032	21.9293	0.566954	5.81787	5e-05	7.96728e-05	yes
XLOC_000963	XLOC_000963	RNPEP	chr1:201951765-201975275	Normal	Disease	OK	45.7527	49.0687	0.100948	2.10411	0.0027	0.00375615	yes
XLOC_000964	XLOC_000964	ELF3	chr1:201979689-201986315	Normal	Disease	OK	81.3458	112.388	0.466347	12.9878	5e-05	7.96728e-05	yes
XLOC_000969	XLOC_000969	KDM5B-AS1	chr1:202780073-202781041	Normal	Disease	OK	4.2337	11.5798	1.45162	5.15479	5e-05	7.96728e-05	yes
XLOC_000972	XLOC_000972	TMEM183A	chr1:202976533-202993197	Normal	Disease	OK	7.94387	11.447	0.527053	4.64069	5e-05	7.96728e-05	yes
XLOC_000975	XLOC_000975	BTG2	chr1:203274663-203278729	Normal	Disease	OK	206.112	216.942	0.0738784	3.40294	5e-05	7.96728e-05	yes
XLOC_000980	XLOC_000980	LINC00260	chr1:203595914-203713209	Normal	Disease	OK	0.37365	5.03682	3.75275	6.22715	5e-05	7.96728e-05	yes
XLOC_000982	XLOC_000982	ZC3H11A	chr1:203764750-203823256	Normal	Disease	OK	28.6521	34.0768	0.250149	5.40188	5e-05	7.96728e-05	yes
XLOC_000986	XLOC_000986	MDM4	chr1:204485506-204527248	Normal	Disease	OK	6.63797	16.0131	1.27044	23.249	5e-05	7.96728e-05	yes
XLOC_001024	XLOC_001024	TRAF5	chr1:211499956-211548286	Normal	Disease	OK	4.40397	10.3927	1.23869	11.8694	5e-05	7.96728e-05	yes
XLOC_001025	XLOC_001025	LINC00467	chr1:211556096-211605877	Normal	Disease	OK	8.59765	29.3173	1.76974	9.84534	5e-05	7.96728e-05	yes
XLOC_001028	XLOC_001028	PPP2R5A	chr1:212458878-212535205	Normal	Disease	OK	22.413	25.9836	0.213265	3.27217	5e-05	7.96728e-05	yes
XLOC_001030	XLOC_001030	NENF	chr1:212606228-212619721	Normal	Disease	OK	90.3532	181.552	1.00674	18.3355	5e-05	7.96728e-05	yes
XLOC_001031	XLOC_001031	ATF3	chr1:212738675-212794119	Normal	Disease	OK	111.631	301.514	1.43348	43.5663	5e-05	7.96728e-05	yes
XLOC_001033	XLOC_001033	TATDN3	chr1:212965169-212990167	Normal	Disease	OK	3.97269	6.06592	0.610608	4.09715	5e-05	7.96728e-05	yes
XLOC_001034	XLOC_001034	FLVCR1	chr1:213031596-213072705	Normal	Disease	OK	3.79501	8.49633	1.16274	12.878	5e-05	7.96728e-05	yes
XLOC_001043	XLOC_001043	SPATA17	chr1:217804694-218040484	Normal	Disease	OK	1.1205	2.36382	1.07698	2.71674	0.001	0.00144895	yes
XLOC_001044	XLOC_001044	RRP15	chr1:218458628-218511325	Normal	Disease	OK	1.84548	3.25662	0.81938	6.92739	5e-05	7.96728e-05	yes
XLOC_001046	XLOC_001046	LYPLAL1	chr1:219347191-219386207	Normal	Disease	OK	10.9277	17.1274	0.64831	6.22901	5e-05	7.96728e-05	yes
XLOC_001053	XLOC_001053	HLX	chr1:221052742-221058400	Normal	Disease	OK	2.57463	7.2521	1.49403	8.47377	5e-05	7.96728e-05	yes
XLOC_001054	XLOC_001054	MIA3	chr1:222791443-222841351	Normal	Disease	OK	20.2507	30.4028	0.586234	16.4983	5e-05	7.96728e-05	yes
XLOC_001059	XLOC_001059	CAPN2	chr1:223889294-223963720	Normal	Disease	OK	41.7982	65.096	0.639127	15.0098	5e-05	7.96728e-05	yes
XLOC_001063	XLOC_001063	CNIH3	chr1:224804178-224928249	Normal	Disease	OK	0.786838	1.13378	0.527004	1.51082	0.0352	0.0435126	yes
XLOC_001064	XLOC_001064	DNAH14	chr1:225117355-225586996	Normal	Disease	OK	1.43799	2.76871	0.945158	2.55232	0.00115	0.00165638	yes
XLOC_001065	XLOC_001065	SRP9	chr1:225965514-225978168	Normal	Disease	OK	88.5914	146.468	0.725344	15.9472	5e-05	7.96728e-05	yes
XLOC_001067	XLOC_001067	H3F3A	chr1:226250407-226259703	Normal	Disease	OK	26.9262	49.8458	0.888463	9.97196	5e-05	7.96728e-05	yes
XLOC_001071	XLOC_001071	ADCK3	chr1:227127937-227175246	Normal	Disease	OK	26.9199	32.5844	0.275507	5.01746	5e-05	7.96728e-05	yes
XLOC_001072	XLOC_001072	ZNF678	chr1:227751219-227850164	Normal	Disease	OK	0.853188	1.0318	0.274233	1.53299	0.0272	0.0340878	yes
XLOC_001079	XLOC_001079	GUK1	chr1:228327784-228336655	Normal	Disease	OK	97.1425	148.631	0.613562	11.6607	5e-05	7.96728e-05	yes
XLOC_001081	XLOC_001081	IBA57	chr1:228353428-228369958	Normal	Disease	OK	1.63173	3.40478	1.06116	8.80083	5e-05	7.96728e-05	yes
XLOC_001083	XLOC_001083	HIST3H2BB	chr1:228645807-228646259	Normal	Disease	OK	0.675065	4.24895	2.65401	2.60676	0.00655	0.0087665	yes
XLOC_001085	XLOC_001085	RNF187	chr1:228675067-228683889	Normal	Disease	OK	40.3916	49.6136	0.296682	6.89815	5e-05	7.96728e-05	yes
XLOC_001086	XLOC_001086	DUSP5P,RHOU	chr1:228780393-228882416	Normal	Disease	OK	20.936	31.539	0.591149	10.9995	5e-05	7.96728e-05	yes
XLOC_001092	XLOC_001092	ARV1	chr1:231114822-231136479	Normal	Disease	OK	16.1649	18.9762	0.231332	2.19066	0.00175	0.00248003	yes
XLOC_001096	XLOC_001096	DISC1,TSNAX,TSNAX-DISC1	chr1:231664398-232177019	Normal	Disease	OK	15.4352	24.5063	0.666934	8.76613	5e-05	7.96728e-05	yes
XLOC_001100	XLOC_001100	KCNK1	chr1:233749749-233808258	Normal	Disease	OK	11.5266	16.6949	0.534445	5.47214	5e-05	7.96728e-05	yes
XLOC_001104	XLOC_001104	C1orf31	chr1:234509213-234519795	Normal	Disease	OK	31.9283	48.9887	0.61761	5.42679	5e-05	7.96728e-05	yes
XLOC_001107	XLOC_001107	GGPS1	chr1:235491752-235507844	Normal	Disease	OK	17.9644	36.8917	1.03815	16.0096	5e-05	7.96728e-05	yes
XLOC_001111	XLOC_001111	LGALS8	chr1:236681513-236767841	Normal	Disease	OK	22.4615	36.0746	0.683532	16.6799	5e-05	7.96728e-05	yes
XLOC_001112	XLOC_001112	ACTN2	chr1:236849769-236927558	Normal	Disease	OK	0.104306	1.22783	3.55721	6.06268	5e-05	7.96728e-05	yes
XLOC_001114	XLOC_001114	RYR2	chr1:237205701-237997288	Normal	Disease	OK	0.859744	3.02083	1.81297	16.8632	5e-05	7.96728e-05	yes
XLOC_001116	XLOC_001116	CHRM3	chr1:239792372-240072717	Normal	Disease	OK	0.371513	2.08365	2.48763	6.29793	5e-05	7.96728e-05	yes
XLOC_001123	XLOC_001123	SDCCAG8	chr1:243419306-244006886	Normal	Disease	OK	7.4993	9.82661	0.389939	3.46798	5e-05	7.96728e-05	yes
XLOC_001128	XLOC_001128	C1orf101	chr1:244624672-244803662	Normal	Disease	OK	0.269913	0.828564	1.61812	3.17121	0.00025	0.000379973	yes
XLOC_001134	XLOC_001134	SCCPDH	chr1:246887377-246931440	Normal	Disease	OK	30.2368	45.7376	0.597076	11.0483	5e-05	7.96728e-05	yes
XLOC_001135	XLOC_001135	LOC149134	chr1:246952918-246954788	Normal	Disease	OK	1.1576	5.05273	2.12592	5.67562	5e-05	7.96728e-05	yes
XLOC_001167	XLOC_001167	WASH7P	chr1:11873-29370	Normal	Disease	OK	2.45799	5.40958	1.13804	5.24638	5e-05	7.96728e-05	yes
XLOC_001171	XLOC_001171	LOC100133331	chr1:661138-665731	Normal	Disease	OK	0.831075	2.20471	1.40754	6.25134	5e-05	7.96728e-05	yes
XLOC_001173	XLOC_001173	LINC00115	chr1:761585-762902	Normal	Disease	OK	1.55916	4.98248	1.6761	5.5277	5e-05	7.96728e-05	yes
XLOC_001174	XLOC_001174	FAM41C	chr1:803450-812182	Normal	Disease	OK	0.119056	0.593046	2.31651	2.24523	0.01215	0.0158239	yes
XLOC_001176	XLOC_001176	NOC2L	chr1:861120-894679	Normal	Disease	OK	21.4814	33.0145	0.620011	9.42347	5e-05	7.96728e-05	yes
XLOC_001177	XLOC_001177	C1orf170	chr1:910578-917473	Normal	Disease	OK	0.967708	3.13122	1.69408	6.99902	5e-05	7.96728e-05	yes
XLOC_001178	XLOC_001178	HES4	chr1:934341-935552	Normal	Disease	OK	8.21053	29.8391	1.86166	11.804	5e-05	7.96728e-05	yes
XLOC_001180	XLOC_001180	C1orf159	chr1:1017197-1051736	Normal	Disease	OK	3.16183	7.67538	1.27948	7.53697	5e-05	7.96728e-05	yes
XLOC_001181	XLOC_001181	TNFRSF18	chr1:1138887-1142089	Normal	Disease	OK	1.06992	2.89013	1.43363	3.42249	5e-05	7.96728e-05	yes
XLOC_001182	XLOC_001182	TNFRSF4	chr1:1146705-1149548	Normal	Disease	OK	2.41223	3.35641	0.476555	1.54061	0.0288	0.03601	yes
XLOC_001185	XLOC_001185	UBE2J2	chr1:1189291-1209234	Normal	Disease	OK	20.9984	23.4171	0.157279	2.09088	0.00175	0.00248003	yes
XLOC_001186	XLOC_001186	ACAP3	chr1:1227763-1243269	Normal	Disease	OK	4.87947	16.0565	1.71836	17.849	5e-05	7.96728e-05	yes
XLOC_001187	XLOC_001187	CPSF3L	chr1:1243993-1260067	Normal	Disease	OK	35.6993	47.8314	0.422061	7.19453	5e-05	7.96728e-05	yes
XLOC_001188	XLOC_001188	DVL1	chr1:1270657-1284492	Normal	Disease	OK	20.6033	23.0394	0.161231	2.50636	0.00035	0.000526919	yes
XLOC_001189	XLOC_001189	MXRA8	chr1:1288070-1293915	Normal	Disease	OK	49.3386	53.4055	0.114271	2.39941	0.00095	0.00137913	yes
XLOC_001190	XLOC_001190	AURKAIP1	chr1:1309109-1310818	Normal	Disease	OK	70.9069	143.255	1.01459	16.6173	5e-05	7.96728e-05	yes
XLOC_001191	XLOC_001191	CCNL2	chr1:1321090-1334718	Normal	Disease	OK	24.556	87.151	1.82744	31.1561	5e-05	7.96728e-05	yes
XLOC_001192	XLOC_001192	MRPL20	chr1:1334909-1342693	Normal	Disease	OK	165.509	233.412	0.495969	9.47418	5e-05	7.96728e-05	yes
XLOC_001195	XLOC_001195	SSU72	chr1:1477052-1510262	Normal	Disease	OK	104.636	177.583	0.763111	18.7911	5e-05	7.96728e-05	yes
XLOC_001196	XLOC_001196	C1orf233	chr1:1533387-1535476	Normal	Disease	OK	0.523193	1.73663	1.73088	4.25328	5e-05	7.96728e-05	yes
XLOC_001197	XLOC_001197	CDK11A,CDK11B	chr1:1571099-1655791	Normal	Disease	OK	14.2992	25.8276	0.852976	10.5407	5e-05	7.96728e-05	yes
XLOC_001198	XLOC_001198	SLC35E2B	chr1:1571099-1655791	Normal	Disease	OK	15.1143	16.199	0.0999883	1.78854	0.0046	0.00625884	yes
XLOC_001202	XLOC_001202	TMEM52	chr1:1849028-1850740	Normal	Disease	OK	2.10633	3.79725	0.850224	2.48232	0.00135	0.00193094	yes
XLOC_001204	XLOC_001204	C1orf86	chr1:1981908-2139172	Normal	Disease	OK	43.8287	71.4529	0.705117	7.71836	5e-05	7.96728e-05	yes
XLOC_001206	XLOC_001206	LOC100129534	chr1:2252695-2322993	Normal	Disease	OK	2.19499	2.84108	0.372221	1.68351	0.01775	0.0227211	yes
XLOC_001207	XLOC_001207	PEX10	chr1:2323213-2344010	Normal	Disease	OK	10.7402	15.4977	0.529039	4.44188	5e-05	7.96728e-05	yes
XLOC_001209	XLOC_001209	HES5	chr1:2460183-2461684	Normal	Disease	OK	0.444071	1.14046	1.36076	2.12857	0.012	0.0156338	yes
XLOC_001210	XLOC_001210	LOC115110	chr1:2481358-2484284	Normal	Disease	OK	0.939648	3.15576	1.7478	6.04371	5e-05	7.96728e-05	yes
XLOC_001211	XLOC_001211	LOC100133445	chr1:2487207-2495267	Normal	Disease	OK	2.45261	4.35309	0.827723	2.36521	0.0021	0.00295053	yes
XLOC_001215	XLOC_001215	MEGF6	chr1:3404505-3528059	Normal	Disease	OK	4.39074	5.24831	0.257391	2.97041	5e-05	7.96728e-05	yes
XLOC_001219	XLOC_001219	LRRC47	chr1:3696783-3713068	Normal	Disease	OK	29.4382	35.1405	0.255447	4.59732	5e-05	7.96728e-05	yes
XLOC_001225	XLOC_001225	RPL22	chr1:6245079-6259679	Normal	Disease	OK	83.6248	118.419	0.501899	13.8929	5e-05	7.96728e-05	yes
XLOC_001231	XLOC_001231	PLEKHG5	chr1:6521213-6580069	Normal	Disease	OK	3.35962	4.38365	0.383833	3.60861	5e-05	7.96728e-05	yes
XLOC_001237	XLOC_001237	ERRFI1	chr1:8071778-8086393	Normal	Disease	OK	23.9232	25.5678	0.0959133	1.65401	0.01825	0.0233103	yes
XLOC_001248	XLOC_001248	DFFA	chr1:10520602-10532613	Normal	Disease	OK	19.1764	23.8328	0.313613	3.94075	5e-05	7.96728e-05	yes
XLOC_001249	XLOC_001249	CASZ1	chr1:10696665-10856707	Normal	Disease	OK	15.441	16.1756	0.0670521	1.32124	0.0406	0.0497561	yes
XLOC_001252	XLOC_001252	SRM	chr1:11114648-11120091	Normal	Disease	OK	41.3849	82.2583	0.991055	15.4942	5e-05	7.96728e-05	yes
XLOC_001256	XLOC_001256	MAD2L2	chr1:11734536-11751678	Normal	Disease	OK	25.1222	32.4601	0.369704	3.75906	5e-05	7.96728e-05	yes
XLOC_001257	XLOC_001257	MTHFR	chr1:11845786-11866160	Normal	Disease	OK	10.6028	12.2153	0.204235	3.68272	5e-05	7.96728e-05	yes
XLOC_001277	XLOC_001277	C1orf126	chr1:14925212-15478960	Normal	Disease	OK	1.02773	1.25226	0.285071	1.45345	0.03695	0.0455392	yes
XLOC_001278	XLOC_001278	CASP9	chr1:15818768-15851285	Normal	Disease	OK	13.2603	17.2742	0.381506	4.0242	5e-05	7.96728e-05	yes
XLOC_001279	XLOC_001279	AGMAT	chr1:15853351-15911605	Normal	Disease	OK	1.06787	2.02414	0.922576	3.75611	5e-05	7.96728e-05	yes
XLOC_001280	XLOC_001280	UQCRHL	chr1:16133656-16134194	Normal	Disease	OK	357.276	460.235	0.365333	8.83428	5e-05	7.96728e-05	yes
XLOC_001281	XLOC_001281	FLJ37453	chr1:16160709-16266950	Normal	Disease	OK	3.20064	6.72534	1.07125	7.10696	5e-05	7.96728e-05	yes
XLOC_001290	XLOC_001290	CROCCP3	chr1:16793930-16819196	Normal	Disease	OK	0.664287	2.23139	1.74807	7.99532	5e-05	7.96728e-05	yes
XLOC_001291	XLOC_001291	NBPF1	chr1:16890411-16939982	Normal	Disease	OK	4.39472	6.05698	0.462829	4.29314	5e-05	7.96728e-05	yes
XLOC_001292	XLOC_001292	CROCCP2	chr1:16944750-16957401	Normal	Disease	OK	5.70206	14.5097	1.34746	9.82644	5e-05	7.96728e-05	yes
XLOC_001306	XLOC_001306	AKR7L	chr1:19592475-19600568	Normal	Disease	OK	0.148898	0.700131	2.2333	2.86784	0.00135	0.00193094	yes
XLOC_001307	XLOC_001307	AKR7A3	chr1:19609056-19615280	Normal	Disease	OK	0.771327	2.56404	1.733	3.92754	5e-05	7.96728e-05	yes
XLOC_001311	XLOC_001311	TMCO4	chr1:20008705-20126410	Normal	Disease	OK	25.5119	30.4914	0.257231	4.58339	5e-05	7.96728e-05	yes
XLOC_001318	XLOC_001318	CAMK2N1	chr1:20808883-20812728	Normal	Disease	OK	41.3747	57.8983	0.484772	10.0502	5e-05	7.96728e-05	yes
XLOC_001327	XLOC_001327	USP48	chr1:22004791-22109688	Normal	Disease	OK	14.263	18.1046	0.34408	5.08973	5e-05	7.96728e-05	yes
XLOC_001342	XLOC_001342	HMGCL	chr1:24128366-24151949	Normal	Disease	OK	27.0837	40.9961	0.598061	7.79509	5e-05	7.96728e-05	yes
XLOC_001345	XLOC_001345	SRSF10	chr1:24292936-24306953	Normal	Disease	OK	27.9481	55.8654	0.999206	17.9133	5e-05	7.96728e-05	yes
XLOC_001350	XLOC_001350	RCAN3AS	chr1:24822822-24863510	Normal	Disease	OK	0.895623	9.56961	3.4175	2.99353	0.00315	0.00435317	yes
XLOC_001352	XLOC_001352	SYF2	chr1:25548766-25559013	Normal	Disease	OK	31.6517	51.7934	0.710484	10.7648	5e-05	7.96728e-05	yes
